"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-15","77","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-16","75","83",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-17","72","82",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-18","73","83","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-19","73","82",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-20","72",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-21","72","81","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-22","75","87","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-23","76","89","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-24","77","85","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-25","72","81",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-26","71",,"56"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-27","73",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-02-28","78",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-01","80",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-02","84","99","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-03","81","89","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-04","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-05","79",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-06","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-07","78",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-08","78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-09","77",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-10","81",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-11","81",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-12","79",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-13","76",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-14","75","85","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-15","77",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-16","77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-17","78",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-18","83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-19","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-20","85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-21","85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-22","80","91","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-23","81","90","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-24","82","90","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-25","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-26","84","101","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-27","85",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-28","82","95","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-29","81","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-30","78","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-03-31","82","91","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-01","88",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-02","90","102","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-03","84","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-04","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-05","86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-06","85","93","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-07","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-08","85","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-09","80","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-10","81","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-11","83","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-12","83","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-13","82","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-14","82","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-15","82","91","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-16","83","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-17","83","92","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-18","83","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-19","82","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-20","82","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-21","83","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-22","83","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-23","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-24","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-25","83","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-26","83","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-27","84","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-28","84","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-29","84","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-04-30","84","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-01","84","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-02","86","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-03","88",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-04","88","95","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-05","87","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-06","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-07","90",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-08","87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-09","84","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-10","84","93","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-11","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-12","87","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-13","88","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-14","89","97",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-15","88","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-16","89",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-17","87","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-18","87","94","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-19","89","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-20","89","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-21","88","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-22","88","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-23","88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-24","88","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-25","88","94","84"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-26","88","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-27","89","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-28","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-29","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-30","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-05-31","90",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-01","89",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-02","89",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-03","89",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-04","90",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-05","90",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-06","91",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-07","92",,"85"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-08","88","97",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-09","89",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-10","89",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-11","86","93","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-12","88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-13","89",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-14","87",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-15","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-16","85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-17","88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-18","89",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-19","89","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-20","88",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-21","87","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-22","86","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-23","81","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-24","79","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-25","80","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-26","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-27","80","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-28","78","82",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-29","80","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-06-30","79","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-01","79","83",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-02","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-03","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-04","84","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-05","84","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-06","84","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-07","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-08","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-09","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-10","86",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-11","85","89","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-12","86","90","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-13","85","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-14","85","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-15","85","90","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-16","86","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-17","83","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-18","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-19","85","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-20","85","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-21","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-22","84","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-23","85","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-24","84","90","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-25","82","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-26","81","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-27","79","82",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-28","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-29","79",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-30","82","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-07-31","82","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-01","83","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-02","85","90","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-03","85","89","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-04","84","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-05","84","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-06","85","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-07","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-08","85","89","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-09","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-10","80","82","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-11","80","83","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-12","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-13","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-14","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-15","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-16","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-17","84","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-18","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-19","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-20","84","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-21","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-22","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-23","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-24","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-25","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-26","82","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-27","80","82","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-28","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-29","82","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-30","83","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-08-31","84","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-01","85","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-02","85",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-03","84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-04","84","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-05","83","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-06","80","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-07","80","83","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-08","83","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-09","81","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-10","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-11","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-12","83","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-13","85","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-14","83",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-15","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-16","80","82",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-17","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-18","83","88","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-19","82","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-20","82",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-21","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-22","83","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-23","82","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-24","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-25","84","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-26","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-27","84","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-28","85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-29","87",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-09-30","85","96",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-01","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-02","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-03","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-04","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-05","84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-06","87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-07","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-08","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-09","84","95",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-10","84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-11","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-12","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-13","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-14","85","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-15","84","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-16","83","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-17","84","89","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-18","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-19","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-20","81",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-21","80","87","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-22","82",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-23","79","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-24","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-25","83","90","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-26","84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-27","86","95","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-28","86","96","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-29","84","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-30","83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-10-31","84","93","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-01","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-02","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-03","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-04","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-05","87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-06","86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-07","86","96","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-08","85","94","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-09","82","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-10","84","96","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-11","84","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-12","84","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-13","80","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-14","80","90","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-15","80","90","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-16","80","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-17","78",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-18","79","87","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-19","80","88","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-20","81","92","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-21","81","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-22","82","92","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-23","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-24","80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-25","80","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-26","79","91","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-27","76","90","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-28","77","90","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-29","78","90","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-11-30","78","93","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-01","81","92","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-02","82","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-03","82","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-04","81","93","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-05","80","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-06","80","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-07","80","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-08","81",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-09","81","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-10","80","92","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-11","81","92","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-12","81",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-13","80","90","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-14","79","85","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-15","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-16","79",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-17","79",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-18","77",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-19","77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-20","76","90","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-21","75",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-22","75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-23","76","88","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-24","76","90","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-25","80","91","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-26","78","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-27","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-28","77",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-29","76","90","58"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-30","75",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1998-12-31","76","90","59"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-01","78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-02","77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-03","76","90","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-04","77",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-05","74",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-06","73",,
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-07","70","79",
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-08","72",,"56"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-09","74","88","59"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-11","76","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-12","73",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-13","75","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-14","80",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-15","77","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-16","78",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-17","78","91","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-18","79",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-19","77","92","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-20","78","93","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-21","75","89","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-22","78","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-23","77",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-24","77",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-25","76",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-26","76",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-27","76",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-28","76",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-29","74",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-30","75",,"58"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-01-31","74",,"54"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-01","72",,"55"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-02","76",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-03","77",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-04","78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-05","78",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-06","79",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-07","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-08","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-09","76",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-10","78",,
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-11","78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-12","82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-13","86",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","1999-02-14","86","99","73"
